PRODUCT_TYPE,PRODUCT_ID,PARENT_ID,SKU,PRODUCT_NAME,PRODUCT_SUMMARY,PRODUCT_DESCRIPTION,ORIGINAL_PRICE,SELLING_PRICE,PRICE_RANGE,BRAND,VARIANT_COLOR,VARIANT_SIZE,VARIANT_FIT,Color,THUMBNAIL_IMAGES,FULL_SIZE_IMAGES,ACTIVE,PUBLISHED,COLLECTIONS,Gender,Details,Fabric,Measurements,Season,variantPosition
VARIANT,BR2001PIN9R,BR2001,BR2001PIN9R,Stessy 9/Regular,High heel shoe - Stiletto heel,"We thoughtfully expanded our collection to include wide width shoes and heels, so wide feet can experience the perfect fit. This product is available in feel-good widths.",85,85,50-99.99,Aldo,Pink||#cc379d|Pink,9,REGULAR,Pink,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_5.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2001PIN9R/apparelProductCatalog_BR2001PIN9R_5.jpg,TRUE,TRUE,,FEMALE,"High heel shoe, Pointy toe, Stiletto heel, Slip on","Upper: Synthetic, Lining: Synthetic, Sole: Rubber","Heel Height: 4.25'', Wide Fit","Summer, Spring",19
VARIANT,BR2002BLA7W,BR2002,BR2002BLA7W,Spakeman 7/Wide,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,7,WIDE,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7W/apparelProductCatalog_BR2002BLA7W_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,0
VARIANT,BR2002BLA8W,BR2002,BR2002BLA8W,Spakeman 8/Wide,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,8,WIDE,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8W/apparelProductCatalog_BR2002BLA8W_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,1
VARIANT,BR2002BLA9W,BR2002,BR2002BLA9W,Spakeman 9/Wide,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,9,WIDE,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9W/apparelProductCatalog_BR2002BLA9W_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,2
VARIANT,BR2002BLA10W,BR2002,BR2002BLA10W,Spakeman 10/Wide,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,10,WIDE,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10W/apparelProductCatalog_BR2002BLA10W_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,3
VARIANT,BR2002BLA11W,BR2002,BR2002BLA11W,Spakeman 11/Wide,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,11,WIDE,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11W/apparelProductCatalog_BR2002BLA11W_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,4
VARIANT,BR2002BLA7R,BR2002,BR2002BLA7R,Spakeman 7/Regular,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,7,REGULAR,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA7R/apparelProductCatalog_BR2002BLA7R_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,5
VARIANT,BR2002BLA8R,BR2002,BR2002BLA8R,Spakeman 8/Regular,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,8,REGULAR,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA8R/apparelProductCatalog_BR2002BLA8R_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,6
VARIANT,BR2002BLA9R,BR2002,BR2002BLA9R,Spakeman 9/Regular,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,9,REGULAR,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA9R/apparelProductCatalog_BR2002BLA9R_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,7
VARIANT,BR2002BLA10R,BR2002,BR2002BLA10R,Spakeman 10/Regular,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,10,REGULAR,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA10R/apparelProductCatalog_BR2002BLA10R_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,8
VARIANT,BR2002BLA11R,BR2002,BR2002BLA11R,Spakeman 11/Regular,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Black||#000000|Black,11,REGULAR,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BLA11R/apparelProductCatalog_BR2002BLA11R_6.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,9
VARIANT,BR2002BRO7R,BR2002,BR2002BRO7R,Spakeman 7/Regular,Derby shoe,"Smooth, fine leather refines a classic lace-up completed with a smart round toe.",100,100,100-149.99,Aldo,Brown||#753e2f|Brown,7,REGULAR,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_5.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR2002BRO7R/apparelProductCatalog_BR2002BRO7R_5.jpg,TRUE,TRUE,,MALE,"Derby shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Lining: Synthetic, Sole: Rubber",,,10
